fecha,entidad_id,tipo_credito,castigos
2018-11-30,SCOTIABANK,consumo,25826.256000
2018-11-30,SCOTIABANK,grandes_empresas,1943.355000
2018-11-30,SCOTIABANK,medianas_empresas,5975.151000
2018-11-30,SCOTIABANK,microempresas,111.516000
2018-11-30,SCOTIABANK,pequenas_empresas,5968.011000
2018-12-31,ALFIN,consumo,6991.405000
2018-12-31,BANCOM,consumo,6488.796000
2018-12-31,BANCOM,medianas_empresas,327.671000
2018-12-31,BCP,consumo,76820.621000
2018-12-31,BCP,corporativo,4.951000
2018-12-31,BCP,grandes_empresas,1944.124000
2018-12-31,BCP,hipotecario,7707.688000
2018-12-31,BCP,medianas_empresas,24675.539000
2018-12-31,BCP,microempresas,7580.708000
2018-12-31,BCP,pequenas_empresas,47791.362000
2018-12-31,BIF,consumo,8040.418000
2018-12-31,BIF,medianas_empresas,16606.909000
2018-12-31,BIF,pequenas_empresas,473.047000
2018-12-31,CENCOSUD,consumo,14345.201000
2018-12-31,FALABELLA,consumo,31231.045000
2018-12-31,GNB,consumo,3496.133000
2018-12-31,INTERBANK,consumo,50864.651000
2018-12-31,INTERBANK,microempresas,1066.334000
2018-12-31,INTERBANK,pequenas_empresas,6941.130000
2018-12-31,MIBANCO,consumo,2955.653000
2018-12-31,MIBANCO,medianas_empresas,397.677000
2018-12-31,MIBANCO,microempresas,12542.882000
2018-12-31,MIBANCO,pequenas_empresas,24810.778000
2018-12-31,PICHINCHA,consumo,4970.739000
2018-12-31,PICHINCHA,grandes_empresas,379.462000
2018-12-31,PICHINCHA,medianas_empresas,311.038000
2018-12-31,PICHINCHA,microempresas,388.787000
2018-12-31,PICHINCHA,pequenas_empresas,2817.000000
2018-12-31,RIPLEY,consumo,15970.137000
2018-12-31,SCOTIABANK,consumo,54027.986000
2018-12-31,SCOTIABANK,medianas_empresas,1327.952000
2018-12-31,SCOTIABANK,microempresas,950.888000
2018-12-31,SCOTIABANK,pequenas_empresas,11043.912000
2019-01-31,ALFIN,consumo,8504.334000
2019-01-31,BCP,consumo,64293.733000
2019-01-31,BCP,grandes_empresas,131.851000
2019-01-31,BCP,hipotecario,297.059000
2019-01-31,BCP,medianas_empresas,5918.580000
2019-01-31,BCP,microempresas,253.141000
2019-01-31,BCP,pequenas_empresas,28837.174000
2019-01-31,BIF,consumo,6518.609000
2019-01-31,BIF,hipotecario,26.218000
2019-01-31,BIF,medianas_empresas,3960.630000
2019-01-31,BIF,microempresas,18.305000
2019-01-31,BIF,pequenas_empresas,1409.197000
2019-01-31,CENCOSUD,consumo,16749.757000
2019-01-31,FALABELLA,consumo,28479.197000
2019-01-31,GNB,consumo,3436.617000
2019-01-31,INTERBANK,consumo,54660.894000
2019-01-31,INTERBANK,pequenas_empresas,4472.660000
2019-01-31,MIBANCO,consumo,2722.675000
2019-01-31,MIBANCO,hipotecario,7.365000
2019-01-31,MIBANCO,medianas_empresas,538.848000
2019-01-31,MIBANCO,microempresas,11458.982000
2019-01-31,MIBANCO,pequenas_empresas,19366.764000
2019-01-31,PICHINCHA,consumo,5385.679000
2019-01-31,PICHINCHA,medianas_empresas,155.637000
2019-01-31,PICHINCHA,microempresas,417.810000
2019-01-31,PICHINCHA,pequenas_empresas,1770.020000
2019-01-31,RIPLEY,consumo,15530.018000
2019-01-31,SCOTIABANK,consumo,34670.134000
2019-01-31,SCOTIABANK,grandes_empresas,1882.182000
2019-01-31,SCOTIABANK,medianas_empresas,6578.212000
2019-01-31,SCOTIABANK,microempresas,849.429000
2019-01-31,SCOTIABANK,pequenas_empresas,6665.594000
2019-02-28,ALFIN,consumo,6997.965000
2019-02-28,BBVA,consumo,15471.675000
2019-02-28,BCP,consumo,63540.794000
2019-02-28,BCP,hipotecario,2921.284000
2019-02-28,BCP,medianas_empresas,16905.112000
2019-02-28,BCP,microempresas,372.683000
2019-02-28,BCP,pequenas_empresas,32476.695000
2019-02-28,BIF,consumo,7392.004000
2019-02-28,BIF,grandes_empresas,712.243000
2019-02-28,BIF,hipotecario,15.190000
2019-02-28,BIF,medianas_empresas,6706.269000
2019-02-28,BIF,microempresas,131.210000
2019-02-28,BIF,pequenas_empresas,872.402000
2019-02-28,CENCOSUD,consumo,17422.215000
2019-02-28,FALABELLA,consumo,28632.670000
2019-02-28,GNB,consumo,3860.727000
2019-02-28,INTERBANK,consumo,58493.939000
2019-02-28,INTERBANK,microempresas,12.867000
2019-02-28,INTERBANK,pequenas_empresas,4610.116000
2019-02-28,MIBANCO,consumo,3146.319000
2019-02-28,MIBANCO,hipotecario,19.120000
2019-02-28,MIBANCO,medianas_empresas,275.461000
2019-02-28,MIBANCO,microempresas,14166.921000
2019-02-28,MIBANCO,pequenas_empresas,22341.812000
2019-02-28,PICHINCHA,consumo,4539.196000
2019-02-28,PICHINCHA,medianas_empresas,937.994000
2019-02-28,PICHINCHA,microempresas,597.413000
2019-02-28,PICHINCHA,pequenas_empresas,1627.519000
2019-02-28,RIPLEY,consumo,18196.435000
2019-02-28,SCOTIABANK,consumo,40158.507000
2019-02-28,SCOTIABANK,hipotecario,9.381000
2019-02-28,SCOTIABANK,medianas_empresas,4782.142000
2019-02-28,SCOTIABANK,microempresas,976.635000
2019-02-28,SCOTIABANK,pequenas_empresas,8911.976000
2019-03-31,ALFIN,consumo,7962.531000
2019-03-31,BANCOM,consumo,4980.247000
2019-03-31,BANCOM,medianas_empresas,143.125000
2019-03-31,BBVA,consumo,7827.113000
2019-03-31,BCP,consumo,41367.816000
2019-03-31,BCP,hipotecario,1019.536000
2019-03-31,BCP,medianas_empresas,15872.502000
2019-03-31,BCP,microempresas,1820.264000
2019-03-31,BCP,pequenas_empresas,31873.731000
2019-03-31,BIF,consumo,7513.770000
2019-03-31,BIF,medianas_empresas,7283.310000
2019-03-31,BIF,microempresas,5.478000
2019-03-31,BIF,pequenas_empresas,936.207000
2019-03-31,FALABELLA,consumo,29174.113000
2019-03-31,GNB,consumo,4367.097000
2019-03-31,GNB,medianas_empresas,3244.581000
2019-03-31,GNB,pequenas_empresas,282.550000
2019-03-31,INTERBANK,consumo,61918.666000
2019-03-31,INTERBANK,pequenas_empresas,4518.855000
2019-03-31,MIBANCO,consumo,2842.997000
2019-03-31,MIBANCO,hipotecario,26.367000
2019-03-31,MIBANCO,medianas_empresas,448.706000
2019-03-31,MIBANCO,microempresas,11718.203000
2019-03-31,MIBANCO,pequenas_empresas,25937.173000
2019-03-31,PICHINCHA,consumo,1930.688000
2019-03-31,PICHINCHA,grandes_empresas,1.199000
2019-03-31,PICHINCHA,medianas_empresas,6.220000
2019-03-31,PICHINCHA,microempresas,179.885000
2019-03-31,PICHINCHA,pequenas_empresas,96.878000
2019-03-31,RIPLEY,consumo,23739.052000
2019-03-31,SANTANDER,medianas_empresas,3120.000000
2019-03-31,SANTANDER,pequenas_empresas,88.698000
2019-03-31,SCOTIABANK,consumo,36279.197000
2019-03-31,SCOTIABANK,hipotecario,322.631000
2019-03-31,SCOTIABANK,medianas_empresas,3577.812000
2019-03-31,SCOTIABANK,microempresas,453.219000
2019-03-31,SCOTIABANK,pequenas_empresas,7887.728000
2019-04-30,ALFIN,consumo,8666.724000
2019-04-30,BBVA,consumo,6670.286000
2019-04-30,BCP,consumo,57161.858000
2019-04-30,BCP,hipotecario,730.972000
2019-04-30,BCP,medianas_empresas,6682.425000
2019-04-30,BCP,microempresas,248.358000
2019-04-30,BCP,pequenas_empresas,22236.333000
2019-04-30,BIF,consumo,8134.654000
2019-04-30,BIF,medianas_empresas,4975.379000
2019-04-30,FALABELLA,consumo,25830.413000
2019-04-30,GNB,consumo,3626.391000
2019-04-30,INTERBANK,consumo,57760.113000
2019-04-30,INTERBANK,microempresas,2694.047000
2019-04-30,INTERBANK,pequenas_empresas,4745.935000
2019-04-30,MIBANCO,consumo,2836.863000
2019-04-30,MIBANCO,medianas_empresas,652.851000
2019-04-30,MIBANCO,microempresas,11522.441000
2019-04-30,MIBANCO,pequenas_empresas,25794.873000
2019-04-30,PICHINCHA,consumo,7417.226000
2019-04-30,PICHINCHA,medianas_empresas,1721.350000
2019-04-30,PICHINCHA,microempresas,1561.312000
2019-04-30,PICHINCHA,pequenas_empresas,6400.713000
2019-04-30,RIPLEY,consumo,20792.286000
2019-04-30,SCOTIABANK,consumo,37209.849000
2019-04-30,SCOTIABANK,medianas_empresas,724.455000
2019-04-30,SCOTIABANK,microempresas,384.557000
2019-04-30,SCOTIABANK,pequenas_empresas,5863.134000
2019-05-31,ALFIN,consumo,8167.358000
2019-05-31,BBVA,consumo,7220.310000
2019-05-31,BCP,consumo,45079.264000
2019-05-31,BCP,grandes_empresas,0.343000
2019-05-31,BCP,hipotecario,1053.347000
2019-05-31,BCP,medianas_empresas,14522.617000
2019-05-31,BCP,microempresas,305.467000
2019-05-31,BCP,pequenas_empresas,24683.796000
2019-05-31,BIF,consumo,7473.370000
2019-05-31,BIF,medianas_empresas,1772.469000
2019-05-31,BIF,microempresas,295.261000
2019-05-31,BIF,pequenas_empresas,3177.366000
2019-05-31,FALABELLA,consumo,26052.776000
2019-05-31,GNB,consumo,3995.895000
2019-05-31,GNB,medianas_empresas,3298.932000
2019-05-31,GNB,pequenas_empresas,62.748000
2019-05-31,INTERBANK,consumo,64724.296000
2019-05-31,INTERBANK,pequenas_empresas,6848.667000
2019-05-31,MIBANCO,consumo,3038.839000
2019-05-31,MIBANCO,medianas_empresas,429.648000
2019-05-31,MIBANCO,microempresas,13897.727000
2019-05-31,MIBANCO,pequenas_empresas,24940.069000
2019-05-31,PICHINCHA,consumo,2885.234000
2019-05-31,PICHINCHA,medianas_empresas,5.455000
2019-05-31,PICHINCHA,microempresas,1708.677000
2019-05-31,PICHINCHA,pequenas_empresas,468.540000
2019-05-31,RIPLEY,consumo,16885.226000
2019-05-31,SCOTIABANK,consumo,40355.298000
2019-05-31,SCOTIABANK,medianas_empresas,1247.495000
2019-05-31,SCOTIABANK,microempresas,379.827000
2019-05-31,SCOTIABANK,pequenas_empresas,7108.641000
2019-06-30,ALFIN,consumo,8563.709000
2019-06-30,BANCOM,consumo,2208.293000
2019-06-30,BANCOM,medianas_empresas,1907.282000
2019-06-30,BBVA,consumo,8518.929000
2019-06-30,BCP,consumo,57083.620000
2019-06-30,BCP,grandes_empresas,2441.333000
2019-06-30,BCP,hipotecario,4587.405000
2019-06-30,BCP,medianas_empresas,13561.404000
2019-06-30,BCP,microempresas,415.598000
2019-06-30,BCP,pequenas_empresas,29070.678000
2019-06-30,BIF,consumo,9623.352000
2019-06-30,BIF,hipotecario,17.784000
2019-06-30,BIF,medianas_empresas,6005.648000
2019-06-30,FALABELLA,consumo,25015.755000
2019-06-30,GNB,consumo,3432.758000
2019-06-30,INTERBANK,consumo,61896.529000
2019-06-30,INTERBANK,pequenas_empresas,4991.500000
2019-06-30,MIBANCO,consumo,2864.092000
2019-06-30,MIBANCO,medianas_empresas,199.420000
2019-06-30,MIBANCO,microempresas,12821.695000
2019-06-30,MIBANCO,pequenas_empresas,20824.414000
2019-06-30,PICHINCHA,consumo,6891.786000
2019-06-30,PICHINCHA,hipotecario,7.400000
2019-06-30,PICHINCHA,medianas_empresas,2110.142000
2019-06-30,PICHINCHA,microempresas,957.368000
2019-06-30,PICHINCHA,pequenas_empresas,3397.786000
2019-06-30,RIPLEY,consumo,23136.082000
2019-06-30,SCOTIABANK,consumo,32438.103000
2019-06-30,SCOTIABANK,hipotecario,13.211000
2019-06-30,SCOTIABANK,medianas_empresas,1152.580000
2019-06-30,SCOTIABANK,microempresas,380.443000
2019-06-30,SCOTIABANK,pequenas_empresas,6301.902000
2019-07-31,ALFIN,consumo,8344.466000
2019-07-31,BBVA,consumo,7462.074000
2019-07-31,BCP,consumo,63532.864000
2019-07-31,BCP,hipotecario,1637.440000
2019-07-31,BCP,medianas_empresas,14153.836000
2019-07-31,BCP,microempresas,337.584000
2019-07-31,BCP,pequenas_empresas,23477.805000
2019-07-31,BIF,consumo,9524.502000
2019-07-31,BIF,medianas_empresas,5003.333000
2019-07-31,BIF,microempresas,376.632000
2019-07-31,BIF,pequenas_empresas,1170.467000
2019-07-31,FALABELLA,consumo,30332.430000
2019-07-31,GNB,consumo,4293.304000
2019-07-31,GNB,grandes_empresas,326.900000
2019-07-31,GNB,medianas_empresas,396.071000
2019-07-31,INTERBANK,consumo,63686.119000
2019-07-31,INTERBANK,pequenas_empresas,4818.379000
2019-07-31,MIBANCO,consumo,3144.332000
2019-07-31,MIBANCO,medianas_empresas,249.744000
2019-07-31,MIBANCO,microempresas,13515.271000
2019-07-31,MIBANCO,pequenas_empresas,28200.876000
2019-07-31,PICHINCHA,consumo,4258.255000
2019-07-31,PICHINCHA,medianas_empresas,896.074000
2019-07-31,PICHINCHA,microempresas,981.531000
2019-07-31,PICHINCHA,pequenas_empresas,1677.709000
2019-07-31,RIPLEY,consumo,20248.624000
2019-07-31,SCOTIABANK,consumo,35617.015000
2019-07-31,SCOTIABANK,medianas_empresas,4361.976000
2019-07-31,SCOTIABANK,microempresas,410.534000
2019-07-31,SCOTIABANK,pequenas_empresas,6844.830000
2019-08-31,ALFIN,consumo,8392.944000
2019-08-31,BBVA,consumo,8279.689000
2019-08-31,BCP,consumo,59726.789000
2019-08-31,BCP,corporativo,0.319000
2019-08-31,BCP,hipotecario,857.478000
2019-08-31,BCP,medianas_empresas,10160.254000
2019-08-31,BCP,microempresas,319.489000
2019-08-31,BCP,pequenas_empresas,28468.593000
2019-08-31,BIF,consumo,9514.422000
2019-08-31,BIF,grandes_empresas,183.648000
2019-08-31,BIF,medianas_empresas,2950.973000
2019-08-31,BIF,pequenas_empresas,36.262000
2019-08-31,FALABELLA,consumo,29872.348000
2019-08-31,GNB,consumo,3198.670000
2019-08-31,INTERBANK,consumo,64630.930000
2019-08-31,INTERBANK,pequenas_empresas,4678.517000
2019-08-31,MIBANCO,consumo,2585.370000
2019-08-31,MIBANCO,medianas_empresas,156.010000
2019-08-31,MIBANCO,microempresas,11276.768000
2019-08-31,MIBANCO,pequenas_empresas,17837.006000
2019-08-31,PICHINCHA,consumo,4855.365000
2019-08-31,PICHINCHA,medianas_empresas,1659.285000
2019-08-31,PICHINCHA,microempresas,1594.197000
2019-08-31,PICHINCHA,pequenas_empresas,2930.474000
2019-08-31,RIPLEY,consumo,19330.772000
2019-08-31,SCOTIABANK,consumo,38914.999000
2019-08-31,SCOTIABANK,hipotecario,234.157000
2019-08-31,SCOTIABANK,medianas_empresas,3847.830000
2019-08-31,SCOTIABANK,microempresas,424.881000
2019-08-31,SCOTIABANK,pequenas_empresas,5339.288000
2019-09-30,ALFIN,consumo,8462.948000
2019-09-30,BANCOM,consumo,4294.595000
2019-09-30,BANCOM,medianas_empresas,2775.536000
2019-09-30,BBVA,consumo,7311.930000
2019-09-30,BCP,consumo,60922.915000
2019-09-30,BCP,corporativo,1089.523000
2019-09-30,BCP,grandes_empresas,15714.341000
2019-09-30,BCP,hipotecario,1633.807000
2019-09-30,BCP,medianas_empresas,20881.891000
2019-09-30,BCP,microempresas,512.920000
2019-09-30,BCP,pequenas_empresas,25607.321000
2019-09-30,BIF,consumo,7705.541000
2019-09-30,BIF,hipotecario,0.001000
2019-09-30,BIF,medianas_empresas,5383.213000
2019-09-30,FALABELLA,consumo,28738.656000
2019-09-30,GNB,consumo,4250.023000
2019-09-30,INTERBANK,consumo,65613.124000
2019-09-30,INTERBANK,microempresas,4688.206000
2019-09-30,INTERBANK,pequenas_empresas,4338.956000
2019-09-30,MIBANCO,consumo,3115.449000
2019-09-30,MIBANCO,medianas_empresas,369.079000
2019-09-30,MIBANCO,microempresas,13054.536000
2019-09-30,MIBANCO,pequenas_empresas,20336.576000
2019-09-30,PICHINCHA,consumo,5361.937000
2019-09-30,PICHINCHA,medianas_empresas,4411.095000
2019-09-30,PICHINCHA,microempresas,1644.003000
2019-09-30,PICHINCHA,pequenas_empresas,2630.302000
2019-09-30,RIPLEY,consumo,18301.342000
2019-09-30,SCOTIABANK,consumo,35905.475000
2019-09-30,SCOTIABANK,hipotecario,261.079000
2019-09-30,SCOTIABANK,medianas_empresas,2141.891000
2019-09-30,SCOTIABANK,microempresas,394.138000
2019-09-30,SCOTIABANK,pequenas_empresas,7247.538000
2019-10-31,ALFIN,consumo,8443.263000
2019-10-31,BBVA,consumo,9305.354000
2019-10-31,BCP,consumo,58275.491000
2019-10-31,BCP,hipotecario,5069.657000
2019-10-31,BCP,medianas_empresas,11610.573000
2019-10-31,BCP,microempresas,322.353000
2019-10-31,BCP,pequenas_empresas,30828.794000
2019-10-31,BIF,consumo,8838.981000
2019-10-31,BIF,grandes_empresas,158.022000
2019-10-31,BIF,medianas_empresas,90.493000
2019-10-31,BIF,microempresas,239.490000
2019-10-31,FALABELLA,consumo,27684.403000
2019-10-31,GNB,consumo,2784.662000
2019-10-31,GNB,medianas_empresas,76.725000
2019-10-31,GNB,pequenas_empresas,164.640000
2019-10-31,INTERBANK,consumo,72201.572000
2019-10-31,INTERBANK,microempresas,10275.185000
2019-10-31,INTERBANK,pequenas_empresas,4916.594000
2019-10-31,MIBANCO,consumo,2250.932000
2019-10-31,MIBANCO,hipotecario,159.262000
2019-10-31,MIBANCO,medianas_empresas,173.187000
2019-10-31,MIBANCO,microempresas,11704.424000
2019-10-31,MIBANCO,pequenas_empresas,19712.723000
2019-10-31,PICHINCHA,consumo,4654.024000
2019-10-31,PICHINCHA,grandes_empresas,2738.416000
2019-10-31,PICHINCHA,medianas_empresas,877.647000
2019-10-31,PICHINCHA,microempresas,1221.116000
2019-10-31,PICHINCHA,pequenas_empresas,2757.278000
2019-10-31,RIPLEY,consumo,19573.426000
2019-10-31,SANTANDER,medianas_empresas,1215.504000
2019-10-31,SCOTIABANK,consumo,44120.536000
2019-10-31,SCOTIABANK,hipotecario,0.733000
2019-10-31,SCOTIABANK,medianas_empresas,828.254000
2019-10-31,SCOTIABANK,microempresas,410.610000
2019-10-31,SCOTIABANK,pequenas_empresas,8547.189000
2019-11-30,ALFIN,consumo,9457.085000
2019-11-30,BBVA,consumo,7782.750000
2019-11-30,BCP,consumo,65869.688000
2019-11-30,BCP,hipotecario,11244.116000
2019-11-30,BCP,medianas_empresas,43517.412000
2019-11-30,BCP,microempresas,256.141000
2019-11-30,BCP,pequenas_empresas,42803.809000
2019-11-30,BIF,consumo,10166.697000
2019-11-30,FALABELLA,consumo,28043.634000
2019-11-30,GNB,consumo,3352.905000
2019-11-30,INTERBANK,consumo,70685.980000
2019-11-30,INTERBANK,microempresas,734.051000
2019-11-30,INTERBANK,pequenas_empresas,7808.986000
2019-11-30,MIBANCO,consumo,2813.334000
2019-11-30,MIBANCO,medianas_empresas,132.230000
2019-11-30,MIBANCO,microempresas,12299.877000
2019-11-30,MIBANCO,pequenas_empresas,16952.231000
2019-11-30,PICHINCHA,consumo,5675.967000
2019-11-30,PICHINCHA,grandes_empresas,0.065000
2019-11-30,PICHINCHA,medianas_empresas,274.089000
2019-11-30,PICHINCHA,microempresas,893.469000
2019-11-30,PICHINCHA,pequenas_empresas,2832.894000
2019-11-30,RIPLEY,consumo,19319.438000
2019-11-30,SCOTIABANK,consumo,39681.142000
2019-11-30,SCOTIABANK,grandes_empresas,3180.922000
2019-11-30,SCOTIABANK,hipotecario,39.217000
2019-11-30,SCOTIABANK,medianas_empresas,7574.439000
2019-11-30,SCOTIABANK,microempresas,871.368000
2019-11-30,SCOTIABANK,pequenas_empresas,4747.406000
2019-12-31,ALFIN,consumo,11953.167000
2019-12-31,BANCOM,consumo,5077.317000
2019-12-31,BBVA,consumo,7727.768000
2019-12-31,BCP,consumo,66910.078000
2019-12-31,BCP,hipotecario,7241.499000
2019-12-31,BCP,medianas_empresas,27971.534000
2019-12-31,BCP,microempresas,453.807000
2019-12-31,BCP,pequenas_empresas,31635.933000
2019-12-31,BIF,consumo,10355.575000
2019-12-31,BIF,grandes_empresas,340.900000
2019-12-31,BIF,medianas_empresas,15883.126000
2019-12-31,BIF,microempresas,151.818000
2019-12-31,BIF,pequenas_empresas,2164.387000
2019-12-31,FALABELLA,consumo,27434.155000
2019-12-31,GNB,consumo,3424.722000
2019-12-31,GNB,medianas_empresas,13.159000
2019-12-31,INTERBANK,consumo,70108.227000
2019-12-31,INTERBANK,microempresas,32.830000
2019-12-31,INTERBANK,pequenas_empresas,5507.484000
2019-12-31,MIBANCO,consumo,2521.219000
2019-12-31,MIBANCO,medianas_empresas,288.072000
2019-12-31,MIBANCO,microempresas,11053.500000
2019-12-31,MIBANCO,pequenas_empresas,17277.034000
2019-12-31,PICHINCHA,consumo,5465.267000
2019-12-31,PICHINCHA,medianas_empresas,1043.408000
2019-12-31,PICHINCHA,microempresas,1591.656000
2019-12-31,PICHINCHA,pequenas_empresas,819.971000
2019-12-31,RIPLEY,consumo,18403.091000
2019-12-31,SCOTIABANK,consumo,56788.284000
2019-12-31,SCOTIABANK,corporativo,5146.253000
2019-12-31,SCOTIABANK,grandes_empresas,226.945000
2019-12-31,SCOTIABANK,hipotecario,238.599000
2019-12-31,SCOTIABANK,medianas_empresas,28636.206000
2019-12-31,SCOTIABANK,microempresas,588.645000
2019-12-31,SCOTIABANK,pequenas_empresas,11585.744000
2020-01-31,ALFIN,consumo,15771.224000
2020-01-31,BBVA,consumo,8347.631000
2020-01-31,BCP,consumo,67998.614000
2020-01-31,BCP,hipotecario,2134.868000
2020-01-31,BCP,medianas_empresas,8742.830000
2020-01-31,BCP,microempresas,633.320000
2020-01-31,BCP,pequenas_empresas,28802.576000
2020-01-31,BIF,consumo,9919.181000
2020-01-31,BIF,corporativo,3840.272000
2020-01-31,BIF,grandes_empresas,39.490000
2020-01-31,BIF,hipotecario,472.939000
2020-01-31,BIF,medianas_empresas,6435.897000
2020-01-31,BIF,microempresas,66.718000
2020-01-31,BIF,pequenas_empresas,849.325000
2020-01-31,FALABELLA,consumo,28472.367000
2020-01-31,GNB,consumo,4307.490000
2020-01-31,INTERBANK,consumo,73885.742000
2020-01-31,INTERBANK,pequenas_empresas,5757.813000
2020-01-31,MIBANCO,consumo,2323.402000
2020-01-31,MIBANCO,medianas_empresas,386.412000
2020-01-31,MIBANCO,microempresas,10961.369000
2020-01-31,MIBANCO,pequenas_empresas,21347.347000
2020-01-31,PICHINCHA,consumo,5247.047000
2020-01-31,PICHINCHA,medianas_empresas,435.890000
2020-01-31,PICHINCHA,microempresas,621.234000
2020-01-31,PICHINCHA,pequenas_empresas,3041.512000
2020-01-31,RIPLEY,consumo,18237.806000
2020-01-31,SCOTIABANK,consumo,31843.991000
2020-01-31,SCOTIABANK,medianas_empresas,2745.258000
2020-01-31,SCOTIABANK,microempresas,1094.575000
2020-01-31,SCOTIABANK,pequenas_empresas,8170.404000
2020-02-29,ALFIN,consumo,14763.520000
2020-02-29,BBVA,consumo,8375.040000
2020-02-29,BCP,consumo,97153.101000
2020-02-29,BCP,hipotecario,8145.550000
2020-02-29,BCP,medianas_empresas,26121.726000
2020-02-29,BCP,microempresas,274.062000
2020-02-29,BCP,pequenas_empresas,63026.632000
2020-02-29,BIF,consumo,9142.171000
2020-02-29,BIF,corporativo,-0.190000
2020-02-29,BIF,hipotecario,40.389000
2020-02-29,FALABELLA,consumo,31422.106000
2020-02-29,GNB,consumo,3297.983000
2020-02-29,INTERBANK,consumo,88833.964000
2020-02-29,INTERBANK,microempresas,0.941000
2020-02-29,INTERBANK,pequenas_empresas,4494.967000
2020-02-29,MIBANCO,consumo,2934.353000
2020-02-29,MIBANCO,medianas_empresas,472.555000
2020-02-29,MIBANCO,microempresas,11889.409000
2020-02-29,MIBANCO,pequenas_empresas,23003.900000
2020-02-29,PICHINCHA,consumo,8295.825000
2020-02-29,PICHINCHA,medianas_empresas,8.304000
2020-02-29,PICHINCHA,microempresas,279.319000
2020-02-29,PICHINCHA,pequenas_empresas,1212.737000
2020-02-29,RIPLEY,consumo,20723.526000
2020-02-29,SCOTIABANK,consumo,40139.888000
2020-02-29,SCOTIABANK,hipotecario,238.571000
2020-02-29,SCOTIABANK,medianas_empresas,3614.274000
2020-02-29,SCOTIABANK,microempresas,804.645000
2020-02-29,SCOTIABANK,pequenas_empresas,3623.765000
2020-03-31,BANCOM,consumo,4349.357000
2020-03-31,BBVA,consumo,8020.721000
2020-03-31,BCP,consumo,71887.479000
2020-03-31,BCP,hipotecario,3440.270000
2020-03-31,BCP,medianas_empresas,28123.108000
2020-03-31,BCP,microempresas,546.776000
2020-03-31,BCP,pequenas_empresas,28526.016000
2020-03-31,BIF,consumo,10451.873000
2020-03-31,BIF,medianas_empresas,6405.885000
2020-03-31,BIF,pequenas_empresas,361.759000
2020-03-31,FALABELLA,consumo,31581.188000
2020-03-31,GNB,consumo,3434.857000
2020-03-31,GNB,medianas_empresas,820.946000
2020-03-31,INTERBANK,consumo,73885.742000
2020-03-31,INTERBANK,pequenas_empresas,5757.813000
2020-03-31,PICHINCHA,consumo,5105.379000
2020-03-31,PICHINCHA,medianas_empresas,857.573000
2020-03-31,PICHINCHA,microempresas,1622.356000
2020-03-31,PICHINCHA,pequenas_empresas,555.314000
2020-03-31,SCOTIABANK,consumo,9267.290000
2020-03-31,SCOTIABANK,hipotecario,58.379000
2020-03-31,SCOTIABANK,medianas_empresas,2237.107000
2020-03-31,SCOTIABANK,microempresas,337.848000
2020-03-31,SCOTIABANK,pequenas_empresas,1824.253000
2020-04-30,BBVA,consumo,118.765000
2020-04-30,BCP,consumo,4504.993000
2020-04-30,BCP,hipotecario,1248.862000
2020-04-30,BCP,medianas_empresas,6828.323000
2020-04-30,BCP,microempresas,61.473000
2020-04-30,BCP,pequenas_empresas,5095.701000
2020-04-30,BIF,consumo,158.066000
2020-04-30,BIF,hipotecario,23.164000
2020-04-30,FALABELLA,consumo,29283.185000
2020-04-30,GNB,consumo,3093.308000
2020-04-30,INTERBANK,consumo,34311.559000
2020-04-30,INTERBANK,microempresas,5755.997000
2020-04-30,INTERBANK,pequenas_empresas,2912.487000
2020-04-30,PICHINCHA,consumo,5577.796000
2020-04-30,PICHINCHA,microempresas,569.357000
2020-04-30,PICHINCHA,pequenas_empresas,115.011000
2020-04-30,RIPLEY,consumo,7133.477000
2020-04-30,SCOTIABANK,consumo,1107.649000
2020-04-30,SCOTIABANK,medianas_empresas,2000.144000
2020-04-30,SCOTIABANK,microempresas,313.323000
2020-04-30,SCOTIABANK,pequenas_empresas,1551.313000
2020-05-31,BBVA,consumo,221.337000
2020-05-31,BCP,consumo,3530.261000
2020-05-31,BCP,grandes_empresas,0.384000
2020-05-31,BCP,hipotecario,229.518000
2020-05-31,BCP,medianas_empresas,7331.128000
2020-05-31,BCP,microempresas,35.377000
2020-05-31,BCP,pequenas_empresas,1548.654000
2020-05-31,BIF,grandes_empresas,1583.959000
2020-05-31,BIF,medianas_empresas,4047.678000
2020-05-31,BIF,pequenas_empresas,1.380000
2020-05-31,FALABELLA,consumo,32006.977000
2020-05-31,GNB,consumo,44.417000
2020-05-31,INTERBANK,consumo,8359.616000
2020-05-31,INTERBANK,microempresas,6380.466000
2020-05-31,INTERBANK,pequenas_empresas,627.196000
2020-05-31,PICHINCHA,consumo,2434.234000
2020-05-31,PICHINCHA,medianas_empresas,428.104000
2020-05-31,PICHINCHA,microempresas,10.427000
2020-05-31,PICHINCHA,pequenas_empresas,66.803000
2020-05-31,RIPLEY,consumo,26809.266000
2020-05-31,SCOTIABANK,consumo,1395.442000
2020-05-31,SCOTIABANK,hipotecario,869.712000
2020-05-31,SCOTIABANK,medianas_empresas,2322.753000
2020-05-31,SCOTIABANK,microempresas,347.000000
2020-05-31,SCOTIABANK,pequenas_empresas,760.983000
2020-06-30,ALFIN,consumo,9412.475000
2020-06-30,BCP,consumo,1703.986000
2020-06-30,BCP,hipotecario,1599.063000
